Ankray,Orday,Artpay ofay eechspay,Equencyfray,Ispersionday
3911,ecentday,jay,6954,0.96
3912,ymgay,nay,7229,0.93
3913,oralay,jay,7448,0.90
3914,erkclay,nay,7234,0.93
3915,Israeliay,nay,7673,0.87
3916,envelopeay,nay,7241,0.92
3917,eportingray,nay,7184,0.93
3918,estinationday,nay,7039,0.95
3919,istfay,nay,7729,0.86
3920,endorseay,vay,7167,0.93
3921,explorationay,nay,7294,0.92
3922,enerousgay,jay,6907,0.97
3923,athbay,nay,7149,0.93
3924,escueray,nay,7094,0.94
3925,erebythay,ray,7588,0.88
3926,overallay,ray,7225,0.92
3927,indicatoray,nay,7574,0.88
3928,unlightsay,nay,7349,0.91
3929,eedbackfay,nay,7735,0.86
3930,ectrumspay,nay,7216,0.92
3931,urplepay,jay,7216,0.92
3932,aserlay,nay,7197,0.93
3933,oldbay,jay,6936,0.96
3934,eluctantray,jay,6842,0.97
3935,artingstay,nay,7118,0.93
3936,expertiseay,nay,7219,0.92
3937,acticallypray,ray,6914,0.96
3938,ogrampray,vay,7015,0.95
3939,icturepay,vay,7103,0.93
3940,unetay,nay,6887,0.96
3941,eatingay,nay,7067,0.94
3942,ageay,vay,7005,0.95
3943,olunteervay,vay,6864,0.97
3944,inthay,nay,6951,0.95
3945,arplyshay,ray,6966,0.95
3946,aradepay,nay,7010,0.95
3947,advocateay,vay,7198,0.92
3948,ealmray,nay,7261,0.91
3949,anbay,nay,7070,0.94
3950,ipstray,vay,6894,0.96
3951,ancelcay,vay,6932,0.95
3952,endblay,vay,7238,0.91
3953,erapistthay,nay,7170,0.92
3954,iceslay,vay,7316,0.90
3955,eelpay,vay,7182,0.92
3956,izzapay,nay,7130,0.93
3957,ecipientray,nay,7126,0.93
3958,esitatehay,vay,7462,0.88
3959,ipflay,vay,7274,0.91
3960,accountingay,nay,7319,0.90
3961,ebateday,vay,6952,0.95
3962,iasbay,nay,7388,0.89
3963,uhhay,uay,7563,0.87
3964,etaphormay,nay,7461,0.88
3965,andlecay,nay,7204,0.91
3966,andlehay,nay,7101,0.93
3967,orryay,nay,6811,0.96
3968,udicialjay,jay,7213,0.91
3969,entityay,nay,7276,0.90
3970,ufferingsay,nay,6955,0.94
3971,ullfay-imetay,jay,6945,0.94
3972,eelfay,nay,6939,0.95
3973,amplay,nay,7290,0.90
3974,arbagegay,nay,6933,0.95
3975,ervantsay,nay,7064,0.93
3976,additionay,nay,7027,0.93
3977,egulatoryray,jay,7274,0.90
3978,iplomaticday,jay,7193,0.91
3979,elegantay,jay,6974,0.94
3980,insideay,nay,6955,0.94
3981,eceptionray,nay,6896,0.95
3982,anishvay,vay,7154,0.91
3983,automaticallyay,ray,6823,0.96
3984,inchay,nay,7585,0.86
3985,ailtray,vay,7049,0.93
3986,ecessitynay,nay,7071,0.92
3987,onfesscay,vay,6815,0.96
3988,acismray,nay,7026,0.93
3989,arterstay,nay,7487,0.87
3990,interioray,jay,6931,0.94
3991,ankingbay,nay,7120,0.92
3992,asualcay,jay,6946,0.94
3993,avitygray,nay,7000,0.93
3994,enrollay,vay,7053,0.92
3995,iminishday,vay,6875,0.95
3996,eventionpray,nay,7352,0.88
3997,Arabay,nay,7222,0.90
3998,aluevay,vay,7000,0.93
3999,inimizemay,vay,7139,0.91
4000,opchay,vay,7452,0.87
4001,erformerpay,nay,6896,0.94
4002,intentay,nay,6879,0.94
4003,isolateay,vay,6920,0.94
4004,umppay,vay,6765,0.96
4005,inventoryay,nay,7090,0.92
4006,oductivepray,jay,7006,0.93
4007,assemblyay,nay,6914,0.94
4008,iviccay,jay,7088,0.91
4009,ilksay,nay,7128,0.91
4010,agnitudemay,nay,7115,0.91
4011,eepstay,jay,6972,0.93
4012,ostagehay,nay,8605,0.75
4013,ollectorcay,nay,6976,0.93
4014,opularitypay,nay,6836,0.95
4015,isskay,nay,7195,0.90
4016,alienay,nay,7134,0.90
4017,ynamicday,jay,7175,0.90
4018,aryscay,jay,6865,0.94
4019,equationay,nay,7372,0.87
4020,angelay,nay,6978,0.92
4021,itchsay,nay,6781,0.95
4022,offeringay,nay,6856,0.94
4023,ageray,nay,6877,0.94
4024,otographyphay,nay,7087,0.91
4025,epairray,vay,6730,0.96
4026,oilettay,nay,6939,0.93
4027,isappointedday,jay,6724,0.96
4028,eciouspray,jay,6716,0.96
4029,ohibitpray,vay,6896,0.93
4030,epresentativeray,jay,7008,0.92
4031,ontentcay,jay,7113,0.90
4032,ealisticray,jay,6786,0.95
4033,Ussianray,nay,6891,0.93
4034,iddenhay,jay,6787,0.95
4035,ommandcay,vay,6688,0.96
4036,endertay,jay,7013,0.92
4037,akeay,nay,6630,0.97
4038,atheringgay,nay,6671,0.96
4039,outstandingay,jay,6803,0.94
4040,umblestay,vay,7076,0.91
4041,onelylay,jay,6868,0.94
4042,automobileay,nay,6829,0.94
4043,artificialay,jay,6730,0.95
4044,awnday,nay,6929,0.93
4045,abstractay,jay,7165,0.90
4046,escendday,vay,6896,0.93
4047,illysay,jay,6857,0.93
4048,ookhay,vay,6800,0.94
4049,idetay,nay,6698,0.96
4050,aredshay,jay,7069,0.91
4051,opefullyhay,ray,6986,0.92
4052,eadilyray,ray,6964,0.92
4053,ooperatecay,vay,6763,0.95
4054,evolutionaryray,jay,6886,0.93
4055,omanceray,nay,6705,0.95
4056,ardwarehay,nay,6951,0.92
4057,illowpay,nay,7122,0.90
4058,itkay,nay,6912,0.92
4059,ookcay,nay,6866,0.93
4060,eadspray,nay,6686,0.95
4061,ontinentcay,nay,6730,0.95
4062,ealsay,vay,6660,0.96
4063,ircuitcay,nay,6747,0.94
4064,inksay,nay,7052,0.90
4065,ulingray,nay,6947,0.92
4066,ortageshay,nay,6776,0.94
4067,annuallyay,ray,6928,0.92
4068,atelylay,ray,6696,0.95
4069,aptray,nay,6694,0.95
4070,anscay,vay,6879,0.92
4071,oolfay,nay,6990,0.91
4072,eadlineday,nay,6932,0.91
4073,earray,jay,6910,0.92
4074,ocessingpray,nay,7220,0.88
4075,anchray,nay,6759,0.94
4076,oastalcay,jay,6880,0.92
4077,undertakeay,vay,7044,0.90
4078,oftlysay,ray,7487,0.84
4079,eserveray,vay,6636,0.95
4080,urningbay,jay,6665,0.95
4081,erbalvay,jay,7227,0.87
4082,ibaltray,jay,6995,0.90
4083,idiculousray,jay,6695,0.94
4084,automaticay,jay,6580,0.96
4085,iamondday,nay,6743,0.93
4086,edibilitycray,nay,6742,0.93
4087,importay,nay,6944,0.91
4088,exuallysay,ray,6806,0.93
4089,ingspray,vay,6689,0.94
4090,ayay,ray,6604,0.95
4091,ivineday,jay,7059,0.89
4092,entimentsay,nay,6658,0.95
4093,artcay,nay,6822,0.92
4094,overseeay,vay,6773,0.93
4095,emstay,vay,6712,0.94
4096,elderay,nay,6808,0.92
4097,opray,nay,6867,0.91
4098,inspirationay,nay,6584,0.95
4099,Utchday,jay,6690,0.94
4100,antityquay,nay,6833,0.92
4101,ailertray,nay,6713,0.93
4102,atemay,nay,6693,0.94
4103,o'clockay,ray,6972,0.97
4104,Eekgray,jay,6642,0.94
4105,eniusgay,nay,6509,0.96
4106,onumentmay,nay,6680,0.94
4107,idbay,nay,6954,0.90
4108,estquay,nay,6613,0.95
4109,acrificesay,nay,6591,0.95
4110,invitationay,nay,6460,0.97
4111,accuracyay,nay,6942,0.90
4112,urorjay,nay,7497,0.83
4113,officiallyay,ray,6462,0.97
4114,okerbray,nay,6929,0.90
4115,easuretray,nay,6648,0.94
4116,oyaltylay,nay,6604,0.94
4117,editcray,vay,6611,0.94
4118,ockshay,vay,6492,0.96
4119,alentedtay,jay,6584,0.95
4120,asolinegay,nay,6696,0.93
4121,iffstay,jay,6697,0.93
4122,outputay,nay,7041,0.88
4123,omineenay,nay,7138,0.87
4124,extendeday,jay,6641,0.94
4125,easeplay,vay,6565,0.95
4126,iabetesday,nay,7073,0.88
4127,apslay,vay,7015,0.89
4128,oxictay,jay,6672,0.93
4129,allegeday,jay,6658,0.93
4130,awjay,nay,6922,0.90
4131,iefgray,nay,6591,0.94
4132,ysteriousmay,jay,6484,0.96
4133,ocketray,nay,6722,0.92
4134,onateday,vay,6606,0.94
4135,inmateay,nay,6718,0.92
4136,ackletay,vay,6644,0.93
4137,ynamicsday,nay,7084,0.87
4138,owbay,nay,6800,0.91
4139,oursay,pay,6422,0.96
4140,eniorsay,nay,6768,0.91
4141,ignityday,nay,6585,0.94
4142,arpetcay,nay,6658,0.93
4143,arentalpay,jay,7251,0.85
4144,ubblebay,nay,6570,0.94
4145,eathay,vay,6650,0.93
4146,uddybay,nay,6554,0.94
4147,arnbay,nay,6785,0.91
4148,ordsay,nay,7029,0.88
4149,ashflay,nay,6741,0.91
4150,eventhsay,may,6517,0.95
4151,oryglay,nay,6443,0.96
4152,ightlytay,ray,6643,0.93
4153,otectivepray,jay,6503,0.95
4154,ucktay,vay,6847,0.90
4155,umdray,nay,6423,0.96
4156,aintfay,jay,6886,0.89
4157,ostpay,vay,6558,0.94
4158,eenquay,nay,6606,0.93
4159,ilemmaday,nay,6703,0.92
4160,inputay,nay,7004,0.88
4161,ecializespay,vay,6538,0.94
4162,ortheastnay,nay,6500,0.94
4163,allowshay,jay,6512,0.94
4164,iabilitylay,nay,6775,0.90
4165,ailsay,vay,6525,0.94
4166,erchantmay,nay,6474,0.94
4167,adiumstay,nay,6977,0.88
4168,improveday,jay,6720,0.91
4169,oodyblay,jay,6513,0.94
4170,efeatday,nay,6380,0.96
4171,associateday,jay,6754,0.90
4172,ithdrawalay,nay,6624,0.92
4173,efrigeratorray,nay,6497,0.94
4174,estnay,nay,6541,0.93
4175,earnay,jay,6296,0.97
4176,oroughlythay,ray,6384,0.96
4177,anelay,nay,6540,0.93
4178,ancestoray,nay,6529,0.93
4179,ondemncay,vay,6418,0.95
4180,eamstay,nay,6426,0.95
4181,accentay,nay,6486,0.94
4182,escapeay,nay,6358,0.96
4183,optimisticay,jay,6412,0.95
4184,uniteay,vay,6391,0.95
4185,agecay,nay,6621,0.92
4186,equipay,vay,6436,0.94
4187,impshray,nay,6631,0.91
4188,omelandhay,nay,6726,0.90
4189,exchangeay,vay,6394,0.95
4190,ackray,nay,6677,0.91
4191,ostumecay,nay,6349,0.95
4192,olfay,nay,6718,0.90
4193,ourtroomcay,nay,6772,0.89
4194,atutestay,nay,6838,0.88
4195,artooncay,nay,6403,0.94
4196,esidesbay,iay,6198,0.97
4197,oductivitypray,nay,6651,0.91
4198,ingray,vay,7242,0.83
4199,ymbolicsay,jay,6755,0.89
4200,ealsay,nay,6543,0.92
4201,ugbay,nay,6541,0.92
4202,essblay,vay,6293,0.96
4203,auntay,nay,6662,0.90
4204,agricultureay,nay,6621,0.91
4205,ockray,vay,6473,0.93
4206,ostilehay,jay,6319,0.95
4207,ootray,vay,6276,0.96
4208,onceivecay,vay,6486,0.93
4209,ombinedcay,jay,6495,0.93
4210,instantlyay,ray,6476,0.93
4211,ankruptcybay,nay,6690,0.90
4212,accinevay,nay,6761,0.89
4213,onusbay,nay,6531,0.92
4214,ollaborationcay,nay,6889,0.87
4215,ixedmay,jay,6327,0.95
4216,opposeday,iay,6418,0.93
4217,orbitay,nay,6490,0.92
4218,aspgray,vay,6357,0.94
4219,atiencepay,nay,6532,0.92
4220,itespay,iay,6339,0.94
4221,opicaltray,jay,6473,0.92
4222,otingvay,nay,6621,0.90
4223,atrolpay,nay,6382,0.94
4224,illingnessay,nay,6461,0.92
4225,ositionpay,vay,6288,0.95
4226,evelationray,nay,6297,0.95
4227,entray,nay,6360,0.94
4228,almcay,vay,6484,0.92
4229,ewelryjay,nay,6338,0.94
4230,ayhay,nay,6601,0.90
4231,aulhay,vay,6401,0.93
4232,oncedecay,vay,6303,0.95
4233,acetray,nay,6345,0.94
4234,agonay,nay,6577,0.91
4235,afterwarday,ray,6353,0.94
4236,ectacularspay,jay,6276,0.95
4237,uinray,vay,6267,0.95
4238,eershay,jay,6209,0.96
4239,iorpray,jay,6720,0.88
4240,immuneay,jay,6492,0.91
4241,eliabilityray,nay,7053,0.84
4242,assay,nay,6911,0.86
4243,alongsideay,iay,6166,0.96
4244,ushbay,nay,6307,0.94
4245,exoticay,jay,6185,0.96
4246,ascinatingfay,jay,6231,0.95
4247,ecuresay,jay,6138,0.96
4248,ipclay,nay,6660,0.89
4249,ighthay,nay,6576,0.90
4250,ullbay,nay,6346,0.93
4251,awerdray,nay,6665,0.89
4252,egardray,iay,6665,0.89
4253,eepshay,nay,6320,0.94
4254,iscourageday,vay,6177,0.96
4255,oordinatorcay,nay,6478,0.91
4256,ideologicalay,jay,6793,0.87
4257,unnerray,nay,6333,0.93
4258,ecularsay,jay,6560,0.90
4259,intimateay,jay,6143,0.96
4260,empireay,nay,6268,0.94
4261,abcay,nay,6561,0.90
4262,ivorceday,vay,6086,0.97
4263,examay,nay,6176,0.95
4264,ocumentaryday,nay,6321,0.93
4265,eutralnay,jay,6331,0.93
4266,iologybay,nay,6334,0.93
4267,exibleflay,jay,6312,0.93
4268,ogressivepray,jay,6387,0.92
4269,ebay,nay,6411,0.92
4270,onspiracycay,nay,6261,0.94
4271,atchcay,nay,6377,0.92
4272,asualtycay,nay,6439,0.91
4273,epublicray,nay,7519,0.78
4274,executionay,nay,6278,0.93
4275,errifictay,jay,6356,0.92
4276,alewhay,nay,6928,0.84
4277,unctionalfay,jay,6736,0.87
4278,arstay,vay,6328,0.92
4279,aftdray,vay,6234,0.94
4280,instinctay,nay,6076,0.96
4281,eammatetay,nay,6572,0.89
4282,aluminumay,nay,6468,0.90
4283,oeverwhay,pay,6250,0.93
4284,inistrymay,nay,6250,0.93
4285,erdictvay,nay,6529,0.89
4286,instructay,vay,6117,0.95
4287,ullskay,nay,6313,0.92
4288,elfsay-esteemay,nay,6727,0.86
4289,easeay,nay,6103,0.95
4290,ooperativecay,jay,6671,0.87
4291,anipulatemay,vay,6159,0.94
4292,eebay,nay,6342,0.92
4293,actitionerpray,nay,6670,0.87
4294,ooplay,nay,6175,0.94
4295,editay,vay,6157,0.94
4296,ipwhay,vay,6255,0.93
4297,uzzlepay,nay,6153,0.94
4298,ushroommay,nay,6454,0.90
4299,ubsidysay,nay,6236,0.93
4300,oilbay,vay,6180,0.94
4301,agictray,jay,6038,0.96
4302,athematicsmay,nay,6828,0.85
4303,echanicmay,nay,6092,0.95
4304,arjay,nay,6284,0.92
4305,espectray,iay,6659,0.87
4306,earthquakeay,nay,6439,0.90
4307,orkpay,nay,6261,0.92
4308,eativitycray,nay,6452,0.89
4309,afelysay,ray,5959,0.97
4310,underlyingay,jay,6340,0.91
4311,essertday,nay,6286,0.92
4312,ympathysay,nay,6044,0.95
4313,ishermanfay,nay,6317,0.91
4314,incrediblyay,ray,6141,0.94
4315,isolationay,nay,6251,0.92
4316,ocksay,nay,6273,0.92
4317,earnay,ray,6097,0.94
4318,umpjay,nay,6088,0.95
4319,elevenay,may,6239,0.92
4320,exysay,jay,6300,0.91
4321,entrepreneuray,nay,6238,0.92
4322,yndromesay,nay,6157,0.93
4323,ureaubay,nay,6199,0.93
4324,eatsay,vay,6227,0.92
4325,orkplaceay,nay,6186,0.93
4326,ambitionay,nay,5962,0.96
4327,ouchdowntay,nay,6954,0.82
4328,utilizeay,vay,6607,0.87
4329,eezebray,nay,6423,0.89
4330,ostlycay,jay,6130,0.93
4331,ambitiousay,jay,6040,0.95
4332,Istianitychray,nay,6312,0.91
4333,esumablypray,ray,6039,0.95
4334,influentialay,jay,6161,0.93
4335,anslationtray,nay,6266,0.91
4336,uncertainay,jay,5951,0.96
4337,issolveday,vay,6157,0.93
4338,objectay,vay,5909,0.97
4339,atisticalstay,jay,6634,0.86
4340,utgay,nay,6067,0.94
4341,etropolitanmay,jay,6149,0.93
4342,ollingray,jay,6066,0.94
4343,aestheticay,jay,6647,0.86
4344,ellspay,vay,5887,0.97
4345,insertay,vay,6067,0.94
4346,oothbay,nay,6191,0.92
4347,elmethay,nay,6203,0.92
4348,aistay,nay,6394,0.89
4349,expecteday,jay,6144,0.93
4350,ionlay,nay,6075,0.94
4351,accomplishmentay,nay,5980,0.95
4352,oyalray,jay,6028,0.94
4353,anicpay,nay,6087,0.93
4354,astcay,nay,6007,0.95
4355,ushcray,vay,5985,0.95
4356,activelyay,ray,6232,0.91
4357,iffclay,nay,6117,0.93
4358,inimalmay,jay,6176,0.92
4359,ordcay,nay,6071,0.94
4360,ortunatelyfay,ray,5974,0.95
4361,ocainecay,nay,6207,0.91
4362,illusionay,nay,6035,0.94
4363,anonymousay,jay,5949,0.95
4364,oleratetay,vay,5871,0.97
4365,appreciationay,nay,6054,0.94
4366,ommissionercay,nay,6303,0.90
4367,armhay,vay,5810,0.97
4368,exibilityflay,nay,6149,0.92
4369,instructionalay,jay,7014,0.81
4370,amblescray,vay,6061,0.93
4371,asinocay,nay,6205,0.91
4372,umortay,nay,6427,0.88
4373,ecorateday,vay,5997,0.94
4374,ortsay,vay,5809,0.97
4375,argechay,iay,5893,0.96
4376,ulsepay,nay,5992,0.94
4377,equivalentay,nay,5935,0.95
4378,ixedfay,jay,6042,0.93
4379,experienceday,jay,6031,0.93
4380,onationday,nay,6086,0.92
4381,iaryday,nay,5945,0.95
4382,iblingsay,nay,6102,0.92
4383,ironyay,nay,5818,0.97
4384,oonspay,nay,6194,0.91
4385,idstmay,nay,5760,0.98
4386,alleyay,nay,6236,0.90
4387,upsetay,jay,5954,0.94
4388,interactay,vay,6247,0.90
4389,oapsay,nay,5952,0.94
4390,utecay,jay,6089,0.92
4391,ivalray,nay,6005,0.93
4392,ortshay-ermtay,jay,5998,0.93
4393,unchpay,vay,6071,0.92
4394,inpay,nay,6000,0.93
4395,ockeyhay,nay,6171,0.91
4396,assingpay,jay,5903,0.95
4397,ersistpay,vay,6013,0.93
4398,uppliersay,nay,6038,0.93
4399,ownknay,jay,5892,0.95
4400,omentummay,nay,5911,0.94
4401,ursepay,nay,6161,0.91
4402,edshay,vay,5769,0.97
4403,iquidlay,nay,5948,0.94
4404,iconay,nay,6030,0.92
4405,elephantay,nay,6038,0.92
4406,onsequentlycay,ray,6463,0.86
4407,egislaturelay,nay,6027,0.92
4408,associateay,nay,5860,0.95
4409,anchisefray,nay,6332,0.88
4410,orrectlycay,ray,5884,0.95
4411,entallymay,ray,5793,0.96
4412,osterfay,vay,6237,0.89
4413,icyclebay,nay,5960,0.93
4414,encouragingay,jay,5868,0.95
4415,eatchay,vay,5819,0.96
4416,accessay,vay,6023,0.92
4417,ealhay,vay,5797,0.96
4418,everfay,nay,5874,0.95
4419,ilterfay,nay,6210,0.90
4420,abbitray,nay,6095,0.91
4421,oincay,nay,5947,0.93
4422,exploitay,vay,5909,0.94
4423,accessibleay,jay,5965,0.93
4424,organismay,nay,6210,0.89
4425,ensationsay,nay,5882,0.94
4426,artiallypay,ray,5882,0.94
4427,aystay,nay,5779,0.96
4428,upstairsay,ray,6271,0.88
4429,ieddray,jay,6109,0.91
4430,inimummay,nay,5867,0.94
4431,opray,jay,6101,0.91
4432,onservationcay,nay,6129,0.90
4433,oveshay,vay,6327,0.87
4434,ackyardbay,nay,5890,0.94
4435,arterchay,nay,6011,0.92
4436,ovestay,nay,6082,0.91
4437,onsentcay,nay,6239,0.89
4438,omprisecay,vay,6258,0.88
4439,eminderray,nay,5681,0.97
4440,alikeay,ray,5740,0.96
4441,acementplay,nay,6275,0.88
4442,oughday,nay,6294,0.88
4443,andchildgray,nay,5826,0.95
4444,amday,nay,5968,0.92
4445,eportedlyray,ray,5911,0.93
4446,ellay-ownknay,jay,5782,0.95
4447,urroundingsay,jay,5826,0.95
4448,ecologicalay,jay,6443,0.86
4449,outfitay,nay,5850,0.94
4450,unprecedenteday,jay,5798,0.95
4451,olumnistcay,nay,5997,0.92
4452,orkoutay,nay,6414,0.86
4453,eliminarypray,jay,5908,0.93
4454,atentpay,nay,6024,0.91
4455,yshay,jay,5806,0.95
4456,otequay,nay,6228,0.88
4457,ashtray,nay,5811,0.95
4458,isabledday,jay,5952,0.92
4459,ossgray,jay,5802,0.95
4460,amnday,jay,6269,0.88
4461,ormonehay,nay,6230,0.88
4462,exturetay,nay,5994,0.92
4463,ountercay,vay,5722,0.96
4464,encilpay,nay,5936,0.92
4465,associateay,jay,5859,0.94
4466,ontierfray,nay,5897,0.93
4467,ayspray,nay,6005,0.91
4468,etbay,nay,5801,0.95
4469,iscloseday,vay,5879,0.93
4470,ustodycay,nay,5957,0.92
4471,ankerbay,nay,5933,0.92
4472,eastbay,nay,6052,0.90
4473,interfereay,vay,5709,0.96
4474,oakay,nay,5938,0.92
4475,asecay,cay,5791,0.94
4476,eighthay,may,5814,0.94
4477,otebooknay,nay,5884,0.93
4478,outlineay,vay,5859,0.93
4479,azegay,vay,6379,0.86
4480,attendanceay,nay,5963,0.92
4481,eculationspay,nay,5698,0.96
4482,uncoveray,vay,5696,0.96
4483,ehalfbay,iay,5727,0.95
4484,innovativeay,jay,5921,0.92
4485,arkshay,nay,6164,0.88
4486,ewardray,vay,5676,0.96
4487,illmay,nay,5761,0.95
4488,installationay,nay,5938,0.92
4489,imulatestay,vay,5898,0.92
4490,agtay,nay,5735,0.95
4491,erticalvay,jay,5950,0.91
4492,immingsay,nay,5735,0.95
4493,eetflay,nay,5781,0.94
4494,atalogcay,nay,5925,0.92
4495,outsideray,nay,5690,0.96
4496,acrificesay,vay,5641,0.96
4497,esperatelyday,ray,5701,0.95
4498,ancestay,nay,5812,0.93
4499,ompelcay,vay,5728,0.95
4500,ensitivitysay,nay,5981,0.91
4501,omedaysay,ray,5744,0.94
4502,instantay,jay,5765,0.94
4503,ebutday,nay,5986,0.91
4504,oclaimpray,vay,5716,0.95
4505,orldwideay,ray,5781,0.94
4506,ikehay,vay,6111,0.89
4507,equiredray,jay,5953,0.91
4508,onfrontationcay,nay,5762,0.94
4509,olorfulcay,jay,5773,0.94
4510,idealay,nay,5978,0.91
4511,onstitutioncay,nay,6111,0.89
4512,ainertray,nay,5845,0.93
4513,Anksgivingthay,nay,5859,0.92
4514,entscay,nay,6050,0.89
4515,ackstay,nay,5858,0.92
4516,eyebroway,nay,6212,0.87
4517,acksay,nay,5880,0.92
4518,easecay,vay,5679,0.95
4519,inheritay,vay,5563,0.97
4520,aytray,nay,6021,0.90
4521,ioneerpay,nay,5755,0.94
4522,organizationalay,jay,6445,0.84
4523,extbooktay,nay,5968,0.90
4524,uhay,uay,6155,0.87
4525,astynay,jay,5682,0.95
4526,inkshray,vay,5617,0.96
4527,odelmay,vay,5925,0.91
4528,emergingay,jay,5942,0.91
4529,otday,nay,5795,0.93
4530,eatwhay,nay,5730,0.94
4531,iercefay,jay,5622,0.96
4532,envisionay,vay,5619,0.96
4533,ationalray,jay,5941,0.90
4534,ingdomkay,nay,5674,0.95
4535,aisleay,nay,5828,0.92
4536,eakenay,vay,5640,0.95
4537,otocolpray,nay,6031,0.89
4538,exclusivelyay,ray,5852,0.92
4539,ocalvay,jay,5727,0.94
4540,arketplacemay,nay,5650,0.95
4541,openlyay,ray,5558,0.96
4542,unfairay,jay,5656,0.95
4543,erraintay,nay,5873,0.91
4544,eployday,vay,5674,0.94
4545,iskyray,jay,5632,0.95
4546,astapay,nay,6062,0.88
4547,enregay,nay,5919,0.90
4548,istractday,vay,5720,0.93
4549,eritmay,nay,5670,0.94
4550,annerplay,nay,5797,0.92
4551,epressedday,jay,5543,0.96
4552,unkchay,nay,5682,0.94
4553,osestclay,jay,5506,0.97
4554,iscountday,nay,5809,0.92
4555,onay,day,5591,0.95
4556,adderlay,nay,5720,0.93
4557,unglejay,nay,5693,0.94
4558,igrationmay,nay,6067,0.88
4559,eathingbray,nay,5798,0.92
4560,invadeay,vay,5653,0.94
4561,urricanehay,nay,6439,0.83
4562,etailerray,nay,5915,0.90
4563,assifyclay,vay,5964,0.89
4564,ounday,vay,5660,0.94
4565,oupcay,nay,6179,0.86
4566,aiday,vay,5676,0.94
4567,ambassadoray,nay,5847,0.91
4568,ensityday,nay,6040,0.88
4569,upportivesay,jay,5662,0.94
4570,uriositycay,nay,5630,0.94
4571,ipskay,vay,5635,0.94
4572,aggressionay,nay,6215,0.85
4573,imulusstay,nay,6215,0.85
4574,ournalismjay,nay,5684,0.93
4575,obotray,nay,6023,0.88
4576,oodflay,vay,5531,0.96
4577,ipday,vay,5664,0.93
4578,ikewiselay,ray,5821,0.91
4579,informalay,jay,5931,0.89
4580,Ersianpay,jay,6340,0.83
4581,eatherfay,nay,5744,0.92
4582,eresphay,nay,5881,0.90
4583,ightentay,vay,5665,0.93
4584,oastbay,vay,5731,0.92
4585,atpay,vay,5968,0.89
4586,erceivedpay,jay,6386,0.83
4587,olesay,jay,5535,0.95
4588,ublicitypay,nay,5557,0.95
4589,ajormay,nay,5678,0.93
4590,unfolday,vay,5420,0.97
4591,okejay,vay,5576,0.95
4592,ellay-eingbay,nay,6005,0.88
4593,alidityvay,nay,6401,0.82
4594,ecosystemay,nay,6215,0.85
4595,ictlystray,ray,5532,0.95
4596,artialpay,jay,5716,0.92
4597,ollarcay,nay,5791,0.91
4598,eeday,nay,5642,0.93
4599,ompliancecay,nay,5973,0.88
4600,eakstray,nay,5826,0.90
4601,upposedlysay,ray,5451,0.97
4602,addeday,jay,5616,0.94
4603,uilderbay,nay,5720,0.92
4604,impseglay,nay,5567,0.95
4605,emisepray,nay,5695,0.92
4606,ecialtyspay,nay,5622,0.94
4607,eemday,vay,5639,0.93
4608,artifactay,nay,5773,0.91
4609,eaksnay,vay,5690,0.92
4610,onkeymay,nay,5698,0.92
4611,entormay,nay,5757,0.91
4612,otay-irdsthay,may,5558,0.95
4613,istenerlay,nay,5621,0.93
4614,ightninglay,nay,5674,0.93
4615,egallylay,ray,5484,0.96
4616,eeveslay,nay,5855,0.90
4617,isappointmentday,nay,5464,0.96
4618,isturbday,vay,5532,0.95
4619,ibray,nay,5662,0.93
4620,excessiveay,jay,5633,0.93
4621,ighhay-echtay,jay,5681,0.92
4622,ebrisday,nay,5491,0.95
4623,ilepay,vay,5609,0.93
4624,odray,nay,5788,0.90
4625,ogicallay,jay,5644,0.93
4626,iberallay,nay,5677,0.92
4627,ashay,nay,5647,0.93
4628,ociallysay,ray,5814,0.90
4629,arishpay,nay,5723,0.91
4630,averyslay,nay,5712,0.92
4631,ankblay,jay,5585,0.94
4632,ommoditycay,nay,5659,0.92
4633,urecay,nay,5468,0.96
4634,ineralmay,nay,5758,0.91
4635,ungerhay,nay,5460,0.96
4636,yingday,jay,5504,0.95
4637,evelopmentalday,jay,6255,0.84
4638,asterfay,jay,5538,0.94
4639,arespay,vay,5492,0.95
4640,alfayhay,ray,5695,0.92
4641,urecay,vay,5444,0.96
4642,equalityay,nay,5841,0.89
4643,emeterycay,nay,5584,0.93
4644,arassmenthay,nay,5882,0.89
4645,eliberatelyday,ray,5388,0.97
4646,amefay,nay,5485,0.95
4647,egretray,vay,5479,0.95
4648,ikingstray,jay,5516,0.94
4649,ikelihoodlay,nay,5790,0.90
4650,arrotcay,nay,5718,0.91
4651,atopay,iay,5578,0.93
4652,olltay,nay,5587,0.93
4653,imray,nay,5676,0.91
4654,embarrasseday,jay,5627,0.92
4655,uckingfay,jay,6472,0.80
4656,ingclay,vay,5678,0.91
4657,isolateday,jay,5482,0.95
4658,inkblay,vay,6160,0.84
4659,uspicioussay,jay,5412,0.96
4660,eelchairwhay,nay,5670,0.91
4661,adsquay,nay,5520,0.94
4662,eligibleay,jay,5529,0.94
4663,ocessorpray,nay,5882,0.88
4664,ungeplay,vay,5490,0.94
4665,isthay,ray,5517,0.94
4666,onsorspay,nay,5622,0.92
4667,ingray,nay,5944,0.87
4668,olorcay,vay,5465,0.95
4669,emographicday,jay,6103,0.85
